filename,width,height,class,xmin,ymin,xmax,ymax
2429.jpg,256,256,pepperbell_healthy,17,9,224,256
1390.JPG,256,256,grape_black_rot,4,11,244,227
172.JPG,256,256,apple_black_rot,21,6,244,222
1451.jpg,256,256,grape_healthy,24,1,224,241
342.JPG,256,256,apple_black_rot,14,21,254,187
450.JPG,256,256,apple_black_rot,6,9,249,231
2079.jpg,256,256,pepperbell_bacterial,41,7,239,252
879.JPG,256,256,apple_healthy,49,17,230,237
2605.jpg,256,256,pepperbell_healthy,9,12,235,246
2322.jpg,256,256,pepperbell_bacterial,15,11,245,233
2068.jpg,256,256,pepperbell_bacterial,11,6,242,251
2562.jpg,256,256,pepperbell_healthy,14,20,240,243
601.JPG,256,256,apple_healthy,55,9,218,212
2359.jpg,256,256,pepperbell_bacterial,15,7,239,229
706.JPG,256,256,apple_healthy,29,24,239,231
2585.jpg,256,256,pepperbell_healthy,16,16,249,228
83.JPG,256,256,apple_black_rot,21,14,233,217
2691.jpg,256,256,pepperbell_healthy,11,10,252,256
1930.jpg,256,256,pepperbell_bacterial,19,1,236,256
2252.jpg,256,256,pepperbell_bacterial,17,2,242,256
643.JPG,256,256,apple_healthy,24,11,224,236
1963.jpg,256,256,pepperbell_bacterial,5,6,245,246
2265.jpg,256,256,pepperbell_bacterial,15,1,250,245
969.JPG,256,256,grape_black_rot,34,28,234,251
1320.JPG,256,256,grape_black_rot,22,18,240,249
878.JPG,256,256,apple_healthy,16,25,247,256
1476.jpg,256,256,grape_healthy,31,9,221,242
1403.JPG,256,256,grape_black_rot,14,16,249,251
365.JPG,256,256,apple_black_rot,24,7,242,183
1801.jpg,256,256,grape_healthy,14,1,251,256
1830.jpg,256,256,grape_healthy,5,30,253,256
1003.JPG,256,256,grape_black_rot,11,15,245,243
1259.JPG,256,256,grape_black_rot,20,13,241,247
1323.JPG,256,256,grape_black_rot,21,17,241,221
2721.jpg,256,256,pepperbell_healthy,18,1,249,256
1169.JPG,256,256,grape_black_rot,11,14,251,231
2337.jpg,256,256,pepperbell_bacterial,33,5,224,240
1823.jpg,256,256,grape_healthy,19,12,244,240
1822.jpg,256,256,grape_healthy,23,17,240,235
379.JPG,256,256,apple_black_rot,7,4,220,196
2774.jpg,256,256,pepperbell_healthy,7,5,250,256
1615.jpg,256,256,grape_healthy,33,46,226,226
738.JPG,256,256,apple_healthy,23,15,225,238
1156.JPG,256,256,grape_black_rot,20,15,251,237
1741.jpg,256,256,grape_healthy,21,12,253,250
277.JPG,256,256,apple_black_rot,11,9,242,189
1892.jpg,256,256,grape_healthy,1,1,256,247
1126.JPG,256,256,grape_black_rot,19,17,218,249
24.JPG,256,256,apple_black_rot,29,13,235,183
2350.jpg,256,256,pepperbell_bacterial,23,3,250,255
2709.jpg,256,256,pepperbell_healthy,15,7,234,247
1456.jpg,256,256,grape_healthy,27,20,228,217
2249.jpg,256,256,pepperbell_bacterial,20,6,248,256
2606.jpg,256,256,pepperbell_healthy,29,8,239,230
1364.JPG,256,256,grape_black_rot,19,9,242,239
527.JPG,256,256,apple_healthy,52,9,207,250
1093.JPG,256,256,grape_black_rot,11,12,241,246
2555.jpg,256,256,pepperbell_healthy,9,4,229,253
1827.jpg,256,256,grape_healthy,15,13,251,251
1552.jpg,256,256,grape_healthy,20,9,236,240
561.JPG,256,256,apple_healthy,17,23,229,231
495.JPG,256,256,apple_healthy,76,20,210,256
15.JPG,256,256,apple_black_rot,14,15,239,193
416.JPG,256,256,apple_black_rot,9,6,251,216
1151.JPG,256,256,grape_black_rot,23,22,225,241
1501.jpg,256,256,grape_healthy,16,25,240,212
1888.jpg,256,256,grape_healthy,10,5,256,255
45.JPG,256,256,apple_black_rot,21,8,221,222
2448.jpg,256,256,pepperbell_healthy,13,3,240,253
2761.jpg,256,256,pepperbell_healthy,24,15,238,237
2450.jpg,256,256,pepperbell_healthy,29,4,251,236
2590.jpg,256,256,pepperbell_healthy,15,6,231,256
130.JPG,256,256,apple_black_rot,30,18,212,230
2104.jpg,256,256,pepperbell_bacterial,14,6,249,245
322.JPG,256,256,apple_black_rot,21,16,239,236
896.JPG,256,256,apple_healthy,37,15,237,250
1263.JPG,256,256,grape_black_rot,33,16,242,228
2197.jpg,256,256,pepperbell_bacterial,31,7,241,253
2033.jpg,256,256,pepperbell_bacterial,26,6,251,243
142.JPG,256,256,apple_black_rot,18,10,243,161
1762.jpg,256,256,grape_healthy,1,1,255,256
1398.JPG,256,256,grape_black_rot,24,13,240,238
2286.jpg,256,256,pepperbell_bacterial,14,10,234,253
2558.jpg,256,256,pepperbell_healthy,17,12,235,256
376.JPG,256,256,apple_black_rot,4,8,246,177
2022.jpg,256,256,pepperbell_bacterial,24,7,229,240
372.JPG,256,256,apple_black_rot,27,9,238,206
1313.JPG,256,256,grape_black_rot,22,24,233,243
1368.JPG,256,256,grape_black_rot,26,11,242,247
2660.jpg,256,256,pepperbell_healthy,25,3,247,249
993.JPG,256,256,grape_black_rot,24,16,242,230
2844.jpg,256,256,pepperbell_healthy,21,8,244,232
503.JPG,256,256,apple_healthy,29,11,233,233
2752.jpg,256,256,pepperbell_healthy,8,8,220,256
1854.jpg,256,256,grape_healthy,15,7,234,253
1397.JPG,256,256,grape_black_rot,16,14,240,217
94.JPG,256,256,apple_black_rot,14,25,234,230
1424.JPG,256,256,grape_black_rot,11,7,248,256
1392.JPG,256,256,grape_black_rot,24,8,234,249
1910.jpg,256,256,grape_healthy,28,23,252,237
754.JPG,256,256,apple_healthy,26,14,229,225
1551.jpg,256,256,grape_healthy,11,4,249,249
1136.JPG,256,256,grape_black_rot,3,10,237,238
1376.JPG,256,256,grape_black_rot,27,20,244,234
2516.jpg,256,256,pepperbell_healthy,9,4,244,238
147.JPG,256,256,apple_black_rot,10,8,251,225
239.JPG,256,256,apple_black_rot,6,3,208,217
950.JPG,256,256,apple_healthy,48,26,225,210
1268.JPG,256,256,grape_black_rot,12,16,247,212
1106.JPG,256,256,grape_black_rot,14,16,237,227
2799.jpg,256,256,pepperbell_healthy,11,4,253,249
2126.jpg,256,256,pepperbell_bacterial,11,5,230,243
1738.jpg,256,256,grape_healthy,1,4,239,243
391.JPG,256,256,apple_black_rot,9,5,235,218
881.JPG,256,256,apple_healthy,17,14,227,238
140.JPG,256,256,apple_black_rot,3,4,249,182
457.JPG,256,256,apple_black_rot,15,7,256,163
918.JPG,256,256,apple_healthy,31,18,227,245
1417.JPG,256,256,grape_black_rot,16,1,221,247
1280.JPG,256,256,grape_black_rot,10,23,233,252
555.JPG,256,256,apple_healthy,12,13,246,244
124.JPG,256,256,apple_black_rot,31,16,221,222
1092.JPG,256,256,grape_black_rot,16,11,250,234
901.JPG,256,256,apple_healthy,35,10,229,245
900.JPG,256,256,apple_healthy,19,12,239,233
1819.jpg,256,256,grape_healthy,17,17,231,239
813.JPG,256,256,apple_healthy,27,10,249,192
1410.JPG,256,256,grape_black_rot,27,16,227,216
1897.jpg,256,256,grape_healthy,23,9,240,251
2602.jpg,256,256,pepperbell_healthy,9,4,238,253
2718.jpg,256,256,pepperbell_healthy,13,15,239,240
432.JPG,256,256,apple_black_rot,22,19,239,242
1458.jpg,256,256,grape_healthy,9,14,229,241
2360.jpg,256,256,pepperbell_bacterial,14,24,241,256
2056.jpg,256,256,pepperbell_bacterial,23,5,220,253
366.JPG,256,256,apple_black_rot,5,5,250,238
1806.jpg,256,256,grape_healthy,7,12,242,256
435.JPG,256,256,apple_black_rot,19,17,229,223
2309.jpg,256,256,pepperbell_bacterial,37,21,238,249
2431.jpg,256,256,pepperbell_healthy,9,4,243,240
1153.JPG,256,256,grape_black_rot,25,12,234,223
731.JPG,256,256,apple_healthy,44,19,252,245
2316.jpg,256,256,pepperbell_bacterial,24,6,248,171
500.JPG,256,256,apple_healthy,92,13,252,179
1657.jpg,256,256,grape_healthy,10,20,232,233
814.JPG,256,256,apple_healthy,23,13,230,245
2119.jpg,256,256,pepperbell_bacterial,13,4,248,256
2843.jpg,256,256,pepperbell_healthy,11,13,247,239
682.JPG,256,256,apple_healthy,34,28,223,235
168.JPG,256,256,apple_black_rot,9,4,254,244
540.JPG,256,256,apple_healthy,40,17,239,217
240.JPG,256,256,apple_black_rot,23,9,241,176
1548.jpg,256,256,grape_healthy,30,31,232,234
2311.jpg,256,256,pepperbell_bacterial,27,15,232,245
25.JPG,256,256,apple_black_rot,7,14,213,195
1983.jpg,256,256,pepperbell_bacterial,13,1,244,249
1402.JPG,256,256,grape_black_rot,26,16,245,230
1505.jpg,256,256,grape_healthy,11,12,246,248
199.JPG,256,256,apple_black_rot,9,10,247,218
2710.jpg,256,256,pepperbell_healthy,13,3,256,255
247.JPG,256,256,apple_black_rot,15,8,239,197
615.JPG,256,256,apple_healthy,50,14,221,238
330.JPG,256,256,apple_black_rot,5,7,248,218
1.JPG,256,256,apple_black_rot,13,4,241,173
1533.jpg,256,256,grape_healthy,19,15,243,242
1518.jpg,256,256,grape_healthy,26,4,234,252
1296.JPG,256,256,grape_black_rot,19,8,229,256
440.JPG,256,256,apple_black_rot,25,17,201,210
1522.jpg,256,256,grape_healthy,22,6,230,233
897.JPG,256,256,apple_healthy,29,12,232,244
78.JPG,256,256,apple_black_rot,19,9,239,239
721.JPG,256,256,apple_healthy,23,2,222,256
10.JPG,256,256,apple_black_rot,17,11,245,224
876.JPG,256,256,apple_healthy,12,11,236,241
297.JPG,256,256,apple_black_rot,30,13,239,226
8.JPG,256,256,apple_black_rot,24,13,233,239
1873.jpg,256,256,grape_healthy,6,16,236,240
985.JPG,256,256,grape_black_rot,26,12,241,242
109.JPG,256,256,apple_black_rot,22,12,237,237
251.JPG,256,256,apple_black_rot,8,17,232,238
548.JPG,256,256,apple_healthy,13,6,240,244
2122.jpg,256,256,pepperbell_bacterial,29,6,248,215
649.JPG,256,256,apple_healthy,13,6,234,239
2764.jpg,256,256,pepperbell_healthy,1,3,244,231
74.JPG,256,256,apple_black_rot,37,13,235,215
1015.JPG,256,256,grape_black_rot,18,13,239,235
144.JPG,256,256,apple_black_rot,23,11,231,226
2087.jpg,256,256,pepperbell_bacterial,16,12,226,231
135.JPG,256,256,apple_black_rot,24,16,221,180
151.JPG,256,256,apple_black_rot,8,6,251,233
1679.jpg,256,256,grape_healthy,24,11,242,239
1847.jpg,256,256,grape_healthy,24,13,237,239
303.JPG,256,256,apple_black_rot,26,15,232,241
1962.jpg,256,256,pepperbell_bacterial,6,3,249,256
1803.jpg,256,256,grape_healthy,3,3,229,241
2084.jpg,256,256,pepperbell_bacterial,12,16,252,256
2483.jpg,256,256,pepperbell_healthy,9,2,240,256
729.JPG,256,256,apple_healthy,9,7,244,256
2644.jpg,256,256,pepperbell_healthy,21,2,237,256
1295.JPG,256,256,grape_black_rot,19,24,239,239
1321.JPG,256,256,grape_black_rot,14,8,237,251
23.JPG,256,256,apple_black_rot,20,11,240,202
990.JPG,256,256,grape_black_rot,31,11,231,224
2138.jpg,256,256,pepperbell_bacterial,40,9,249,249
1477.jpg,256,256,grape_healthy,36,7,237,245
867.JPG,256,256,apple_healthy,16,43,227,253
1384.JPG,256,256,grape_black_rot,25,17,241,240
1946.jpg,256,256,pepperbell_bacterial,4,4,245,251
2657.jpg,256,256,pepperbell_healthy,22,9,233,250
1595.jpg,256,256,grape_healthy,14,10,237,243
1293.JPG,256,256,grape_black_rot,32,17,245,244
415.JPG,256,256,apple_black_rot,20,15,243,215
1642.jpg,256,256,grape_healthy,12,19,250,254
26.JPG,256,256,apple_black_rot,20,16,234,163
316.JPG,256,256,apple_black_rot,28,12,239,198
1850.jpg,256,256,grape_healthy,25,28,236,240
408.JPG,256,256,apple_black_rot,9,6,254,214
1605.jpg,256,256,grape_healthy,23,1,226,242
868.JPG,256,256,apple_healthy,41,26,213,235
1101.JPG,256,256,grape_black_rot,15,3,237,244
1973.jpg,256,256,pepperbell_bacterial,30,18,235,239
42.JPG,256,256,apple_black_rot,33,12,236,179
1905.jpg,256,256,grape_healthy,14,10,237,233
1839.jpg,256,256,grape_healthy,1,4,251,253
1913.jpg,256,256,grape_healthy,17,16,250,242
1116.JPG,256,256,grape_black_rot,16,20,227,233
2209.jpg,256,256,pepperbell_bacterial,22,9,245,256
1545.jpg,256,256,grape_healthy,19,17,239,239
518.JPG,256,256,apple_healthy,40,24,244,235
289.JPG,256,256,apple_black_rot,8,3,250,188
646.JPG,256,256,apple_healthy,54,14,231,216
2688.jpg,256,256,pepperbell_healthy,16,2,244,256
1497.jpg,256,256,grape_healthy,9,19,231,246
2144.jpg,256,256,pepperbell_bacterial,5,11,234,246
318.JPG,256,256,apple_black_rot,9,8,221,203
1341.JPG,256,256,grape_black_rot,13,19,233,240
1228.JPG,256,256,grape_black_rot,8,11,251,238
1557.jpg,256,256,grape_healthy,13,7,241,244
2318.jpg,256,256,pepperbell_bacterial,23,10,231,242
2220.jpg,256,256,pepperbell_bacterial,19,12,225,247
1409.JPG,256,256,grape_black_rot,17,12,237,246
1937.jpg,256,256,pepperbell_bacterial,4,6,242,251
870.JPG,256,256,apple_healthy,29,8,246,242
756.JPG,256,256,apple_healthy,27,4,199,206
1252.JPG,256,256,grape_black_rot,7,4,241,245
2109.jpg,256,256,pepperbell_bacterial,19,8,241,252
2759.jpg,256,256,pepperbell_healthy,14,6,248,256
2176.jpg,256,256,pepperbell_bacterial,26,12,232,222
2037.jpg,256,256,pepperbell_bacterial,7,14,248,229
356.JPG,256,256,apple_black_rot,14,4,256,234
1145.JPG,256,256,grape_black_rot,21,14,252,246
2154.jpg,256,256,pepperbell_bacterial,6,4,241,252
243.JPG,256,256,apple_black_rot,18,9,251,236
1818.jpg,256,256,grape_healthy,16,12,249,241
1026.JPG,256,256,grape_black_rot,24,11,224,235
2085.jpg,256,256,pepperbell_bacterial,10,2,235,249
2332.jpg,256,256,pepperbell_bacterial,10,2,250,256
2155.jpg,256,256,pepperbell_bacterial,14,1,251,252
2166.jpg,256,256,pepperbell_bacterial,21,1,244,252
2476.jpg,256,256,pepperbell_healthy,32,16,239,220
2451.jpg,256,256,pepperbell_healthy,16,8,242,245
2685.jpg,256,256,pepperbell_healthy,17,4,249,255
2550.jpg,256,256,pepperbell_healthy,37,13,240,186
2050.jpg,256,256,pepperbell_bacterial,35,5,247,246
522.JPG,256,256,apple_healthy,36,19,231,202
807.JPG,256,256,apple_healthy,15,21,217,242
978.JPG,256,256,grape_black_rot,16,12,244,240
287.JPG,256,256,apple_black_rot,12,8,244,186
533.JPG,256,256,apple_healthy,1,11,238,256
2589.jpg,256,256,pepperbell_healthy,11,1,248,246
1985.jpg,256,256,pepperbell_bacterial,9,1,254,249
2795.jpg,256,256,pepperbell_healthy,22,3,242,255
1128.JPG,256,256,grape_black_rot,17,14,237,256
2439.jpg,256,256,pepperbell_healthy,4,1,241,256
861.JPG,256,256,apple_healthy,86,18,244,215
2139.jpg,256,256,pepperbell_bacterial,5,1,246,251
1849.jpg,256,256,grape_healthy,19,22,249,244
1783.jpg,256,256,grape_healthy,1,14,247,235
779.JPG,256,256,apple_healthy,23,6,239,224
1405.JPG,256,256,grape_black_rot,11,6,256,255
282.JPG,256,256,apple_black_rot,43,8,251,196
1167.JPG,256,256,grape_black_rot,30,4,229,243
218.JPG,256,256,apple_black_rot,26,6,248,215
2642.jpg,256,256,pepperbell_healthy,15,9,216,247
2669.jpg,256,256,pepperbell_healthy,4,6,244,251
1763.jpg,256,256,grape_healthy,6,6,243,243
2708.jpg,256,256,pepperbell_healthy,8,2,241,248
834.JPG,256,256,apple_healthy,15,13,241,256
1740.jpg,256,256,grape_healthy,10,28,240,256
719.JPG,256,256,apple_healthy,29,20,198,256
1014.JPG,256,256,grape_black_rot,18,22,232,228
300.JPG,256,256,apple_black_rot,25,14,235,215
785.JPG,256,256,apple_healthy,18,19,243,240
2785.jpg,256,256,pepperbell_healthy,11,11,241,256
1680.jpg,256,256,grape_healthy,26,4,239,236
1388.JPG,256,256,grape_black_rot,17,17,237,223
525.JPG,256,256,apple_healthy,57,10,241,239
1231.JPG,256,256,grape_black_rot,12,14,229,256
2817.jpg,256,256,pepperbell_healthy,12,3,248,256
1269.JPG,256,256,grape_black_rot,15,19,247,234
1817.jpg,256,256,grape_healthy,15,1,243,245
162.JPG,256,256,apple_black_rot,22,15,234,192
1415.JPG,256,256,grape_black_rot,21,24,242,256
833.JPG,256,256,apple_healthy,26,8,229,209
951.JPG,256,256,apple_healthy,41,12,234,215
1613.jpg,256,256,grape_healthy,1,3,237,243
2580.jpg,256,256,pepperbell_healthy,21,13,237,224
1556.jpg,256,256,grape_healthy,11,11,244,243
1928.jpg,256,256,pepperbell_bacterial,14,12,249,251
683.JPG,256,256,apple_healthy,33,14,211,231
2159.jpg,256,256,pepperbell_bacterial,46,6,230,229
1042.JPG,256,256,grape_black_rot,11,21,234,246
2812.jpg,256,256,pepperbell_healthy,16,7,230,245
1204.JPG,256,256,grape_black_rot,7,21,247,229
1255.JPG,256,256,grape_black_rot,26,15,234,244
688.JPG,256,256,apple_healthy,13,51,242,247
838.JPG,256,256,apple_healthy,47,37,256,256
2575.jpg,256,256,pepperbell_healthy,11,4,249,240
2229.jpg,256,256,pepperbell_bacterial,9,5,248,254
2120.jpg,256,256,pepperbell_bacterial,15,8,242,256
2804.jpg,256,256,pepperbell_healthy,14,9,234,256
1195.JPG,256,256,grape_black_rot,26,21,234,236
1108.JPG,256,256,grape_black_rot,22,21,241,245
382.JPG,256,256,apple_black_rot,44,16,238,171
225.JPG,256,256,apple_black_rot,4,7,240,220
1479.jpg,256,256,grape_healthy,16,16,222,249
1377.JPG,256,256,grape_black_rot,19,29,241,246
370.JPG,256,256,apple_black_rot,13,12,250,214
1704.jpg,256,256,grape_healthy,14,12,241,254
123.JPG,256,256,apple_black_rot,15,11,238,193
1782.jpg,256,256,grape_healthy,12,9,240,243
1852.jpg,256,256,grape_healthy,12,19,236,250
1771.jpg,256,256,grape_healthy,25,1,238,251
1318.JPG,256,256,grape_black_rot,22,12,251,239
2578.jpg,256,256,pepperbell_healthy,21,3,242,255
380.JPG,256,256,apple_black_rot,13,14,246,245
9.JPG,256,256,apple_black_rot,7,9,225,200
150.JPG,256,256,apple_black_rot,39,7,249,194
67.JPG,256,256,apple_black_rot,17,13,244,202
1737.jpg,256,256,grape_healthy,18,24,245,236
2135.jpg,256,256,pepperbell_bacterial,6,3,249,256
345.JPG,256,256,apple_black_rot,19,5,250,178
1693.jpg,256,256,grape_healthy,4,15,243,250
2693.jpg,256,256,pepperbell_healthy,26,13,234,256
669.JPG,256,256,apple_healthy,40,11,245,219
953.JPG,256,256,apple_healthy,45,32,247,230
700.JPG,256,256,apple_healthy,70,10,256,236
355.JPG,256,256,apple_black_rot,13,10,251,218
2457.jpg,256,256,pepperbell_healthy,13,6,246,252
1466.jpg,256,256,grape_healthy,10,15,236,249
933.JPG,256,256,apple_healthy,15,3,234,256
246.JPG,256,256,apple_black_rot,30,12,225,207
2866.jpg,256,256,pepperbell_healthy,6,6,249,256
934.JPG,256,256,apple_healthy,55,8,237,211
567.JPG,256,256,apple_healthy,39,13,235,228
1532.jpg,256,256,grape_healthy,15,34,251,231
2190.jpg,256,256,pepperbell_bacterial,23,12,228,241
1670.jpg,256,256,grape_healthy,19,24,243,221
393.JPG,256,256,apple_black_rot,18,5,250,190
177.JPG,256,256,apple_black_rot,21,17,236,239
705.JPG,256,256,apple_healthy,26,9,227,225
375.JPG,256,256,apple_black_rot,19,11,242,222
1634.jpg,256,256,grape_healthy,19,2,237,237
2607.jpg,256,256,pepperbell_healthy,13,10,247,241
409.JPG,256,256,apple_black_rot,7,4,243,226
1254.JPG,256,256,grape_black_rot,20,7,234,222
2334.jpg,256,256,pepperbell_bacterial,9,11,247,247
2181.jpg,256,256,pepperbell_bacterial,23,16,230,242
1800.jpg,256,256,grape_healthy,13,14,233,249
145.JPG,256,256,apple_black_rot,11,6,247,227
1720.jpg,256,256,grape_healthy,10,32,238,239
2619.jpg,256,256,pepperbell_healthy,9,10,236,247
410.JPG,256,256,apple_black_rot,6,3,222,193
161.JPG,256,256,apple_black_rot,14,15,232,207
508.JPG,256,256,apple_healthy,46,7,224,221
1908.jpg,256,256,grape_healthy,20,14,225,244
263.JPG,256,256,apple_black_rot,10,6,247,226
348.JPG,256,256,apple_black_rot,20,16,229,192
666.JPG,256,256,apple_healthy,22,7,224,228
1104.JPG,256,256,grape_black_rot,22,16,249,250
622.JPG,256,256,apple_healthy,30,28,199,256
2751.jpg,256,256,pepperbell_healthy,13,6,247,256
1719.jpg,256,256,grape_healthy,17,7,234,248
736.JPG,256,256,apple_healthy,18,16,227,195
1236.JPG,256,256,grape_black_rot,21,6,252,237
1637.jpg,256,256,grape_healthy,34,15,226,246
839.JPG,256,256,apple_healthy,19,18,235,244
2106.jpg,256,256,pepperbell_bacterial,6,12,252,242
2047.jpg,256,256,pepperbell_bacterial,22,11,240,249
1438.JPG,256,256,grape_black_rot,9,13,244,245
1519.jpg,256,256,grape_healthy,21,17,225,246
2253.jpg,256,256,pepperbell_bacterial,14,2,240,249
2794.jpg,256,256,pepperbell_healthy,15,2,248,256
270.JPG,256,256,apple_black_rot,16,16,237,189
1896.jpg,256,256,grape_healthy,9,16,250,231
2071.jpg,256,256,pepperbell_bacterial,2,3,243,254
2737.jpg,256,256,pepperbell_healthy,12,5,248,245
1279.JPG,256,256,grape_black_rot,10,19,250,224
400.JPG,256,256,apple_black_rot,27,11,233,244
325.JPG,256,256,apple_black_rot,6,6,250,227
271.JPG,256,256,apple_black_rot,45,4,251,170
2380.jpg,256,256,pepperbell_bacterial,14,6,244,224
1729.jpg,256,256,grape_healthy,5,11,249,249
1805.jpg,256,256,grape_healthy,16,15,243,247
1794.jpg,256,256,grape_healthy,8,18,224,245
977.JPG,256,256,grape_black_rot,26,32,240,237
1481.jpg,256,256,grape_healthy,21,21,238,239
180.JPG,256,256,apple_black_rot,25,18,229,234
406.JPG,256,256,apple_black_rot,8,15,251,212
295.JPG,256,256,apple_black_rot,9,12,227,215
559.JPG,256,256,apple_healthy,37,26,192,252
536.JPG,256,256,apple_healthy,43,14,215,224
505.JPG,256,256,apple_healthy,55,6,240,230
367.JPG,256,256,apple_black_rot,27,8,231,211
1702.jpg,256,256,grape_healthy,16,13,228,240
2153.jpg,256,256,pepperbell_bacterial,41,6,229,255
984.JPG,256,256,grape_black_rot,18,9,234,242
255.JPG,256,256,apple_black_rot,27,12,230,242
2237.jpg,256,256,pepperbell_bacterial,15,16,256,232
2425.jpg,256,256,pepperbell_healthy,35,4,252,249
85.JPG,256,256,apple_black_rot,20,13,243,162
384.JPG,256,256,apple_black_rot,17,3,236,180
960.JPG,256,256,apple_healthy,21,16,216,239
815.JPG,256,256,apple_healthy,16,19,214,236
1730.jpg,256,256,grape_healthy,20,9,241,247
2654.jpg,256,256,pepperbell_healthy,9,3,234,249
445.JPG,256,256,apple_black_rot,3,14,218,211
492.JPG,256,256,apple_healthy,39,9,241,251
2282.jpg,256,256,pepperbell_bacterial,6,6,250,255
2653.jpg,256,256,pepperbell_healthy,18,5,243,226
1272.JPG,256,256,grape_black_rot,16,19,248,237
1855.jpg,256,256,grape_healthy,2,16,255,256
2430.jpg,256,256,pepperbell_healthy,11,7,246,256
875.JPG,256,256,apple_healthy,24,21,213,256
286.JPG,256,256,apple_black_rot,19,13,242,246
662.JPG,256,256,apple_healthy,41,21,180,251
2162.jpg,256,256,pepperbell_bacterial,16,10,251,245
2826.jpg,256,256,pepperbell_healthy,16,9,248,256
767.JPG,256,256,apple_healthy,15,17,241,226
396.JPG,256,256,apple_black_rot,26,9,235,179
1779.jpg,256,256,grape_healthy,23,11,227,233
1178.JPG,256,256,grape_black_rot,16,13,243,231
1452.jpg,256,256,grape_healthy,16,4,254,242
7.JPG,256,256,apple_black_rot,6,6,215,200
2065.jpg,256,256,pepperbell_bacterial,17,12,241,244
2717.jpg,256,256,pepperbell_healthy,16,4,245,256
2740.jpg,256,256,pepperbell_healthy,31,14,226,244
166.JPG,256,256,apple_black_rot,53,5,248,202
936.JPG,256,256,apple_healthy,24,20,233,253
1655.jpg,256,256,grape_healthy,20,19,241,241
2841.jpg,256,256,pepperbell_healthy,19,12,249,256
1208.JPG,256,256,grape_black_rot,22,20,231,239
1764.jpg,256,256,grape_healthy,12,38,227,242
2333.jpg,256,256,pepperbell_bacterial,8,7,242,247
2591.jpg,256,256,pepperbell_healthy,17,6,241,256
1628.jpg,256,256,grape_healthy,5,11,246,242
1630.jpg,256,256,grape_healthy,24,6,237,241
2413.jpg,256,256,pepperbell_healthy,34,12,239,256
2853.jpg,256,256,pepperbell_healthy,11,15,224,244
374.JPG,256,256,apple_black_rot,18,8,249,229
1672.jpg,256,256,grape_healthy,21,4,252,246
816.JPG,256,256,apple_healthy,37,19,235,230
1447.jpg,256,256,grape_healthy,9,16,236,224
2073.jpg,256,256,pepperbell_bacterial,30,6,229,249
2403.jpg,256,256,pepperbell_healthy,8,4,233,256
358.JPG,256,256,apple_black_rot,6,7,209,201
2490.jpg,256,256,pepperbell_healthy,21,4,216,256
2756.jpg,256,256,pepperbell_healthy,12,7,242,256
2816.jpg,256,256,pepperbell_healthy,39,3,235,246
433.JPG,256,256,apple_black_rot,17,9,234,186
1659.jpg,256,256,grape_healthy,14,1,227,248
923.JPG,256,256,apple_healthy,29,19,223,233
531.JPG,256,256,apple_healthy,45,14,249,242
1874.jpg,256,256,grape_healthy,18,6,246,256
108.JPG,256,256,apple_black_rot,18,18,238,212
2280.jpg,256,256,pepperbell_bacterial,23,1,237,246
1262.JPG,256,256,grape_black_rot,31,8,240,245
544.JPG,256,256,apple_healthy,88,23,256,256
2269.jpg,256,256,pepperbell_bacterial,31,4,253,249
2243.jpg,256,256,pepperbell_bacterial,12,6,240,239
1375.JPG,256,256,grape_black_rot,17,34,240,241
176.JPG,256,256,apple_black_rot,21,11,232,226
943.JPG,256,256,apple_healthy,32,38,209,233
2210.jpg,256,256,pepperbell_bacterial,23,9,241,212
2136.jpg,256,256,pepperbell_bacterial,31,1,246,216
2865.jpg,256,256,pepperbell_healthy,24,4,249,256
1923.jpg,256,256,pepperbell_bacterial,21,14,234,252
1327.JPG,256,256,grape_black_rot,28,12,248,236
143.JPG,256,256,apple_black_rot,11,6,249,236
1488.jpg,256,256,grape_healthy,15,17,256,242
2207.jpg,256,256,pepperbell_bacterial,28,9,231,256
1039.JPG,256,256,grape_black_rot,17,12,230,231
517.JPG,256,256,apple_healthy,30,1,219,244
1725.jpg,256,256,grape_healthy,16,9,244,247
1524.jpg,256,256,grape_healthy,10,22,241,243
2213.jpg,256,256,pepperbell_bacterial,26,9,233,223
1118.JPG,256,256,grape_black_rot,22,22,245,244
507.JPG,256,256,apple_healthy,11,21,217,232
565.JPG,256,256,apple_healthy,63,20,215,173
2456.jpg,256,256,pepperbell_healthy,11,17,251,236
1400.JPG,256,256,grape_black_rot,12,9,224,242
1202.JPG,256,256,grape_black_rot,23,11,245,236
333.JPG,256,256,apple_black_rot,27,12,239,220
610.JPG,256,256,apple_healthy,36,16,236,241
2820.jpg,256,256,pepperbell_healthy,12,2,225,255
2662.jpg,256,256,pepperbell_healthy,34,10,245,256
350.JPG,256,256,apple_black_rot,13,8,246,170
71.JPG,256,256,apple_black_rot,35,6,245,204
1134.JPG,256,256,grape_black_rot,10,7,251,241
1379.JPG,256,256,grape_black_rot,26,25,245,236
2242.jpg,256,256,pepperbell_bacterial,44,9,246,242
942.JPG,256,256,apple_healthy,33,24,253,235
2672.jpg,256,256,pepperbell_healthy,13,1,227,249
248.JPG,256,256,apple_black_rot,20,13,231,195
2728.jpg,256,256,pepperbell_healthy,13,10,229,252
491.JPG,256,256,apple_healthy,4,22,234,201
1129.JPG,256,256,grape_black_rot,1,24,253,247
